author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
Javi Guerrero,קריינות: Pau Ferrer,ספר מוקלט,SAGA Egmont,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר מוקלט: 14 בדצמבר 2020",5שעות 7דקות
Sambulo Kunene,NaN,ספר דיגיטלי,Sambulo Simanga Kunene,2019,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 4 בנובמבר 2019",NaN
Sally Wile,קריינות: Sally Wile,ספר מוקלט,Parker Press,2020,סיפורים קצרים,2.5,אנגלית,"תאריך פרסום
ספר מוקלט: 15 בספטמבר 2020",20דקות
Ankita Sharma,NaN,ספר דיגיטלי,Modern History Press,2016,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בפברואר 2016",NaN
Greg Bear,NaN,ספר דיגיטלי,Open Road Media Sci-Fi & Fantasy,2014,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 באפריל 2014",NaN
Elizabeth A. Lynn,NaN,ספר דיגיטלי,Open Road Media Sci-Fi & Fantasy,2014,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 באפריל 2014",NaN
Fritz Leiber,NaN,ספר דיגיטלי,Open Road Media,2014,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 באפריל 2014",NaN
אני רוצה לנסות!,NaN,ספר דיגיטלי,Open Road Media Sci-Fi & Fantasy,2014,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 21 באוקטובר 2014",NaN
Howard Fast,NaN,ספר דיגיטלי,Open Road Media Sci-Fi & Fantasy,2011,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 בדצמבר 2011",NaN
Greg Bear,NaN,ספר דיגיטלי,Open Road Media Sci-Fi & Fantasy,2014,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באפריל 2014",NaN
Marquis de Sade,NaN,ספר דיגיטלי,Philosophical Library/Open Road,2018,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 19 ביוני 2018",NaN
Arthur Conan Doyle,NaN,ספר דיגיטלי,MysteriousPress.com/Open Road,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 במרץ 2020",NaN
Alan Jacobson,NaN,ספר דיגיטלי,Open Road Media Mystery & Thriller,2014,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 ביולי 2014",NaN
Greg Bear,NaN,ספר דיגיטלי,Open Road Media Sci-Fi & Fantasy,2016,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 באפריל 2016",NaN
Fritz Leiber,NaN,ספר דיגיטלי,Open Road Media,2014,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 באפריל 2014",NaN
Harry Turtledove,NaN,ספר דיגיטלי,Open Road Media Sci-Fi & Fantasy,2015,סיפורים קצרים,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 באוגוסט 2015",NaN
Howard Fast,NaN,ספר דיגיטלי,Open Road Media Sci-Fi & Fantasy,2011,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 בדצמבר 2011",NaN
Heather Graham,NaN,ספר דיגיטלי,Open Road Media Romance,2014,סיפורים קצרים,2,אנגלית,"תאריך פרסום
ספר דיגיטלי: 21 באוקטובר 2014",NaN
Ruth Rendell,"קריינות: Isla Blair, George Baker",ספר מוקלט,HarperCollins,2010,סיפורים קצרים,3.53,אנגלית,"תאריך פרסום
ספר מוקלט: 25 בנובמבר 2010",2שעות 55דקות
Tikiri Herath,NaN,ספר דיגיטלי,Nefertiti Press,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 בנובמבר 2020",NaN
Mark Twain,קריינות: Pierantonio Rizzato,ספר מוקלט,SAGA Egmont,2020,סיפורים קצרים,4.1,איטלקית,"תאריך פרסום
ספר מוקלט: 14 בדצמבר 2020",55דקות
H.G. Wells,קריינות: Peter Walters,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",2שעות 32דקות
Edgar Allan Poe,קריינות: Michael Troy,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",25דקות
Edgar Allan Poe,קריינות: Jason Cloud,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,3.5,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",22דקות
Edgar Allan Poe,קריינות: Michael Troy,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,2.33,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",25דקות
Edgar Allan Poe,קריינות: Cheryl Bassett,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,3,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",1שעות 40דקות
Edgar Allan Poe,קריינות: Michael Troy,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,2.5,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",20דקות
Edgar Allan Poe,קריינות: Michael Troy,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,3.5,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",25דקות
H.P. Lovecraft,קריינות: Michael Troy,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",20דקות
Duilio Carpitella,קריינות: Stefano Trillini,ספר מוקלט,Booksprint,2020,סיפורים קצרים,0,איטלקית,"תאריך פרסום
ספר מוקלט: 1 בדצמבר 2020",1שעות 28דקות
Franz Kafka,קריינות: Michael Troy,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,3.95,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",28דקות
Franz Kafka,קריינות: Michael Troy,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,3.29,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",4דקות
Fyodor Dostoyevsky,קריינות: Michael Troy,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,3.5,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",21דקות
Rudyard Kipling,קריינות: Rayner Bourton,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",59דקות
Agatha Christie,קריינות: Christopher Lee,ספר מוקלט,HarperCollins,2016,סיפורים קצרים,3.91,אנגלית,"תאריך פרסום
ספר מוקלט: 20 באוקטובר 2016",48דקות
Agatha Christie,קריינות: Christopher Lee,ספר מוקלט,HarperCollins,2016,סיפורים קצרים,3.98,אנגלית,"תאריך פרסום
ספר מוקלט: 20 באוקטובר 2016",45דקות
Agatha Christie,קריינות: Christopher Lee,ספר מוקלט,HarperCollins,2016,סיפורים קצרים,3.84,אנגלית,"תאריך פרסום
ספר מוקלט: 20 באוקטובר 2016",20דקות
Agatha Christie,קריינות: Christopher Lee,ספר מוקלט,HarperCollins,2016,סיפורים קצרים,3.77,אנגלית,"תאריך פרסום
ספר מוקלט: 20 באוקטובר 2016",35דקות
Agatha Christie,קריינות: Christopher Lee,ספר מוקלט,HarperCollins,2016,סיפורים קצרים,4.28,אנגלית,"תאריך פרסום
ספר מוקלט: 20 באוקטובר 2016",51דקות
Agatha Christie,קריינות: Christopher Lee,ספר מוקלט,HarperCollins,2016,סיפורים קצרים,3.76,אנגלית,"תאריך פרסום
ספר מוקלט: 20 באוקטובר 2016",49דקות
Agatha Christie,קריינות: Christopher Lee,ספר מוקלט,HarperCollins,2016,סיפורים קצרים,3.79,אנגלית,"תאריך פרסום
ספר מוקלט: 20 באוקטובר 2016",42דקות
Ruth Rendell,"קריינות: Isla Blair, George Baker",ספר מוקלט,HarperCollins,2010,סיפורים קצרים,3.33,אנגלית,"תאריך פרסום
ספר מוקלט: 25 בנובמבר 2010",2שעות 53דקות
Mark Twain,קריינות: Michael Troy,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,1,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",14דקות
Mark Twain,קריינות: Michael Troy,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",8דקות
Virginia Woolf,קריינות: Cathy Szlamp,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,2.67,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",16דקות
Rudyard Kipling,קריינות: Robin Nixon,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",24דקות
Rudyard Kipling,קריינות: Rayner Bourton,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",45דקות
Rudyard Kipling,קריינות: Rayner Bourton,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,2,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",57דקות
Ralf Kramp,"קריינות: Till Hagen, Uve Teschner",ספר מוקלט,Hörbuchmanufaktur Berlin,2020,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר מוקלט: 4 בדצמבר 2020",1שעות 9דקות
Miguel De Cervantes,"קריינות: Francois Smesny, Andreas Jung, Isabella Hübner, Cyrus David",ספר מוקלט,Hörbuchmanufaktur Berlin,2020,סיפורים קצרים,5,גרמנית,"תאריך פרסום
ספר מוקלט: 4 בדצמבר 2020",59דקות
H.G. Wells,קריינות: Michael Troy,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 26 באוקטובר 2020",24דקות
H.G. Wells,קריינות: Alix Martin,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,3.5,אנגלית,"תאריך פרסום
ספר מוקלט: 26 באוקטובר 2020",35דקות
Sambulo S Kunene,NaN,ספר דיגיטלי,Sambulo Simanga Kunene,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 18 בנובמבר 2020",NaN
Amos Oz,קריינות: Stefan Rudnicki,ספר מוקלט,Blackstone Publishing,2017,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 4 באפריל 2017",5שעות 5דקות
Pedro Muñoz Seca,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 25 בדצמבר 2020",NaN
Hugo Burel,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 25 בדצמבר 2020",NaN
Hugo Burel,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 25 בדצמבר 2020",NaN
Hugo Burel,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 25 בדצמבר 2020",NaN
Hugo Burel,NaN,ספר דיגיטלי,SAGA Egmont,2021,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 8 במרץ 2021",NaN
Tony Walker,קריינות: Tony Walker,ספר מוקלט,Author's Republic,2020,סיפורים קצרים,5,אנגלית,"תאריך פרסום
ספר מוקלט: 29 בנובמבר 2020",3שעות 38דקות
William Butler Yeats,NaN,ספר דיגיטלי,Wharton Press,2013,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 בינואר 2013",NaN
Javier do Porto,NaN,ספר דיגיטלי,Editorial Autores de Argentina,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 30 בנובמבר 2020",NaN
Herman Melville,קריינות: Sam Kusi,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,3.83,אנגלית,"תאריך פרסום
ספר מוקלט: 26 בדצמבר 2020",1שעות 43דקות
Nya Rawlyns,קריינות: Michael Ferraiuolo,ספר מוקלט,Jade Horse Publishing,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 2 בדצמבר 2020",1שעות 45דקות
Ana María Matute,קריינות: Neus Sendra,ספר מוקלט,Planeta Audio,2020,סיפורים קצרים,4.08,ספרדית,"תאריך פרסום
ספר מוקלט: 15 בדצמבר 2020",1שעות
Ana María Matute,קריינות: Neus Sendra,ספר מוקלט,Planeta Audio,2020,סיפורים קצרים,4.28,ספרדית,"תאריך פרסום
ספר מוקלט: 15 בדצמבר 2020",27דקות
Ana María Matute,קריינות: Neus Sendra,ספר מוקלט,Planeta Audio,2020,סיפורים קצרים,4.43,ספרדית,"תאריך פרסום
ספר מוקלט: 15 בדצמבר 2020",4שעות 11דקות
Ana María Matute,קריינות: Neus Sendra,ספר מוקלט,Planeta Audio,2020,סיפורים קצרים,4.22,ספרדית,"תאריך פרסום
ספר מוקלט: 15 בדצמבר 2020",29דקות
Isaac Thorne,"קריינות: Carol Jacobanis, Robert Thaler",ספר מוקלט,Lost Hollow Books,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 3 בדצמבר 2020",9שעות 6דקות
Isaac Thorne,קריינות: Isaac Thorne,ספר מוקלט,Lost Hollow Books,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 3 בדצמבר 2020",51דקות
Ngaio Marsh,קריינות: Philip Bretherton,ספר מוקלט,HarperCollins,2021,סיפורים קצרים,3.94,אנגלית,"תאריך פרסום
ספר מוקלט: 30 בספטמבר 2021",12שעות 3דקות
Ella Higginson,NaN,ספר דיגיטלי,White Press,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בדצמבר 2020",NaN
Katherine Mansfield,NaN,ספר דיגיטלי,Read & Co. Classics,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 בדצמבר 2020",NaN
Booth Tarkington,NaN,ספר דיגיטלי,Read & Co. Classics,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 בדצמבר 2020",NaN
Olive Schreiner,NaN,ספר דיגיטלי,Read & Co. Classics,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 בדצמבר 2020",NaN
Booth Tarkington,NaN,ספר דיגיטלי,Read & Co. Classics,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 בדצמבר 2020",NaN
Katherine Mansfield,NaN,ספר דיגיטלי,Read & Co. Classics,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 בדצמבר 2020",NaN
Vernon Lee,NaN,ספר דיגיטלי,Fantasy and Horror Classics,2020,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 בדצמבר 2020",NaN
Olive Schreiner,NaN,ספר דיגיטלי,Read & Co. Classics,2014,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 12 בדצמבר 2014",NaN
Booth Tarkington,NaN,ספר דיגיטלי,Read & Co. Classics,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 בדצמבר 2020",NaN
Mark Twain,NaN,ספר דיגיטלי,Read & Co. Classics,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 בדצמבר 2020",NaN
Booth Tarkington,NaN,ספר דיגיטלי,Read & Co. Classics,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 בדצמבר 2020",NaN
Mark Twain,NaN,ספר דיגיטלי,Read & Co. Classics,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 בדצמבר 2020",NaN
Mark Twain,NaN,ספר דיגיטלי,Read & Co. Classics,2014,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 באפריל 2014",NaN
Beca Lewis,קריינות: Beca Lewis,ספר מוקלט,Perception Publishing,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 6 בדצמבר 2020",47דקות
Lew Tołstoj,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,4,פולנית,"תאריך פרסום
ספר דיגיטלי: 23 בדצמבר 2020",NaN
H.G. Wells,NaN,ספר דיגיטלי,Glagoslav Epublications,1910,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1910",NaN
